Detailed Country RD&D Budgets
COUNTRY,PRODUCT,FLOW,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),35 Geothermal energy,12.759,39.573,20.858,19.403,22.330,14.318,12.469,12.153,10.997,10.085,6.954,4.017,2.664,2.662,0.568,0.563,..,..,..,..,..,..,..,..,0.131,0.139,0.262,0.579,..,6.498,1.813
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),351 Hydrothermal resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),352 Hot dry rock resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),353 Advanced drilling and exploration,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),354 Other geothermal energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),359 Unallocated geothermal energy,12.759,39.573,20.858,19.403,22.330,14.318,12.469,12.153,10.997,10.085,6.954,4.017,2.664,2.662,0.568,0.563,..,..,..,..,..,..,..,..,0.131,0.139,0.262,0.579,..,6.498,1.813
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),36 Hydroelectricity,..,..,..,..,..,..,..,..,..,..,..,0.252,0.242,0.394,0.343,0.338,0.218,0.127,0.165,0.406,0.201,0.196,..,0.369,0.153,..,0.014,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),361 Large hydroelectricity (10MW plus),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),362 Small hydroelectricity (less than 10MW),..,..,..,..,..,..,..,..,..,..,..,0.252,0.242,0.394,0.343,0.338,0.218,0.127,0.165,0.406,0.201,0.196,..,0.369,0.153,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),369 Unallocated hydroelectricity,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.014,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),37 Other renewable energy sources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.860,5.330,..,..,..
