Detailed Country RD&D Budgets
COUNTRY,PRODUCT,FLOW,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),362 Small hydroelectricity (less than 10MW),..,..,..,..,..,..,..,..,..,..,..,..,0.135,0.087,0.260,0.131,0.203,0.383,0.102,0.653,..,..,..,..,..,..,..,2.862,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),369 Unallocated hydroelectricity,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),37 Other renewable energy sources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),39 Unallocated renewable energy sources,..,..,..,0.003,..,..,0.003,..,..,..,..,0.001,0.001,..,0.001,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),GROUP 4: NUCLEAR,210.600,151.890,152.128,118.268,136.825,134.661,126.093,127.030,109.938,78.571,..,..,..,..,41.193,41.507,61.007,62.858,82.217,66.747,..,..,..,..,..,..,..,61.424,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),41 Nuclear fission,201.144,146.029,139.434,107.268,123.715,108.881,112.552,102.626,99.245,68.713,..,..,..,..,27.376,36.172,53.560,54.997,74.125,57.648,..,..,..,..,..,..,..,52.995,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),411 Light water reactors (LWRs),34.775,36.611,27.621,28.735,27.890,21.332,25.183,..,10.017,12.384,..,..,..,..,..,23.290,36.281,36.853,50.674,37.089,..,..,..,..,..,..,..,32.295,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),412 Other converter reactors,0.539,0.347,0.323,..,..,..,..,22.175,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),4121 Heavy water reactors (HWRs),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),4122 Other converter reactors,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),4129 Unallocated other converter reactors,0.539,0.347,0.323,..,..,..,..,22.175,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
