Detailed Country RD&D Budgets
COUNTRY,PRODUCT,FLOW,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),321 Onshore wind technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),322 Offshore wind techs (excl. low wind speed),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),323 Wind energy systems and other technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),329 Unallocated wind energy,6.504,3.594,4.743,3.853,4.700,5.239,7.785,6.510,..,13.433,6.625,13.413,12.691,11.344,9.678,9.242,8.966,13.661,12.037,11.541,10.606,10.911,14.189,11.200,16.522,17.464,15.559,22.304,14.903,22.790,20.162
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),33 Ocean energy,0.646,..,..,..,..,..,..,..,..,0.818,0.795,0.774,0.761,1.008,0.993,0.294,0.361,..,1.397,1.832,3.335,3.037,..,0.125,0.204,2.177,0.667,1.409,6.313,8.347,2.962
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),331 Tidal energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),332 Wave energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),333 Salinity gradient power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),334 Other ocean energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),339 Unallocated ocean energy,0.646,..,..,..,..,..,..,..,..,0.818,0.795,0.774,0.761,1.008,0.993,0.294,0.361,..,1.397,1.832,3.335,3.037,..,0.125,0.204,2.177,0.667,1.409,6.313,8.347,2.962
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),"34 Biofuels (incl. liquids, solids and biogases)",2.122,2.048,2.390,2.333,1.967,1.406,1.308,1.546,..,3.297,2.650,7.996,10.660,13.109,12.904,10.369,9.374,8.950,8.335,7.900,6.982,8.525,1.102,1.961,14.542,15.650,19.006,22.290,31.421,31.704,34.045
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),341 Production of liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.411,6.813,10.215,12.325,15.480,19.715,1.664
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),3411 Gasoline substitutes (incl. ethanol),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),"3412 Diesel, kerosene and jet fuel substitutes",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),3413 Algal biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),3414 Other liquid fuel substitutes,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),3419 Unallocated production of liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.411,6.813,10.215,12.325,15.480,19.715,1.664
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),342 Production of solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.588,0.781,0.202,2.644,6.460,3.568,8.653
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),343 Production of biogases,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),3431 Thermochemical,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),3432 Biochemical (incl. anaerobic digestion),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),3433 Other biogases,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),3439 Unallocated production of biogases,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),344 Applications for heat and electricity,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.303,6.997,2.793,6.155,2.737,7.872,23.479
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),345 Other biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.240,1.059,5.796,1.167,6.743,0.549,0.249
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),349 Unallocated biofuels,2.122,2.048,2.390,2.333,1.967,1.406,1.308,1.546,..,3.297,2.650,7.996,10.660,13.109,12.904,10.369,9.374,8.950,8.335,7.900,6.982,8.525,1.102,1.961,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),35 Geothermal energy,0.969,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.980,..,..,..,..,..,..,..,..,..,..,2.816,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),351 Hydrothermal resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),352 Hot dry rock resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),353 Advanced drilling and exploration,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),354 Other geothermal energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),359 Unallocated geothermal energy,0.969,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.980,..,..,..,..,..,..,..,..,..,..,2.816,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),36 Hydroelectricity,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.125,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),361 Large hydroelectricity (10MW plus),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),362 Small hydroelectricity (less than 10MW),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.125,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),369 Unallocated hydroelectricity,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),37 Other renewable energy sources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.069,0.097,0.095,..,0.051,0.410
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),39 Unallocated renewable energy sources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),GROUP 4: NUCLEAR,16.284,..,..,..,..,..,7.567,6.450,..,5.232,9.010,4.127,4.569,3.277,1.241,0.858,0.865,0.801,7.590,7.556,7.359,5.922,5.059,4.318,3.913,2.121,2.663,2.873,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),41 Nuclear fission,12.870,..,..,..,..,..,3.270,2.408,..,..,4.240,1.032,1.269,1.260,1.241,0.858,0.865,0.801,4.656,4.580,4.380,3.904,3.051,2.711,2.344,0.449,0.584,0.501,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),411 Light water reactors (LWRs),5.351,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),412 Other converter reactors,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
