Detailed Country RD&D Budgets
COUNTRY,PRODUCT,FLOW,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),349 Unallocated biofuels,0.302,0.413,..,1.101,1.648,2.464,1.262,1.536,1.118,1.742,1.254,0.864,0.764,0.144,0.633,0.087,0.049,0.125,0.121,0.189,0.285,0.146,0.196,0.215,..,..,..,..,..,..,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),35 Geothermal energy,0.258,0.254,..,0.486,0.195,0.134,0.030,0.144,0.094,0.174,0.185,0.279,0.045,..,0.025,0.044,0.128,0.040,0.184,0.507,0.105,0.052,0.034,0.033,..,..,0.008,0.032,0.003,..,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),351 Hydrothermal resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),352 Hot dry rock resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),353 Advanced drilling and exploration,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),354 Other geothermal energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),359 Unallocated geothermal energy,0.258,0.254,..,0.486,0.195,0.134,0.030,0.144,0.094,0.174,0.185,0.279,0.045,..,0.025,0.044,0.128,0.040,0.184,0.507,0.105,0.052,0.034,0.033,..,..,0.008,0.032,0.003,..,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),36 Hydroelectricity,..,..,..,..,..,..,..,..,..,..,..,..,0.580,0.833,..,0.387,0.113,0.115,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),361 Large hydroelectricity (10MW plus),..,..,..,..,..,..,..,..,..,..,..,..,..,0.833,..,0.387,0.113,0.115,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),362 Small hydroelectricity (less than 10MW),..,..,..,..,..,..,..,..,..,..,..,..,0.580,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),369 Unallocated hydroelectricity,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),37 Other renewable energy sources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),39 Unallocated renewable energy sources,..,..,..,..,..,..,0.004,..,..,..,..,..,..,..,..,..,0.001,0.001,..,..,..,..,..,..,0.001,0.001,..,..,..,..,..
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),GROUP 4: NUCLEAR,12.974,9.285,..,4.256,4.925,4.272,4.277,4.143,3.250,3.812,8.338,5.026,3.415,2.005,3.601,0.172,0.201,0.119,..,..,..,..,..,3.041,..,0.940,1.257,1.323,1.347,3.117,3.081
Portugal,Total RD&D in Million USD (2010 prices and exch. rates),41 Nuclear fission,12.974,9.285,..,4.256,4.925,4.272,4.277,4.143,3.250,3.812,3.279,2.195,1.821,0.536,3.601,0.172,0.201,0.119,..,..,..,..,..,..,..,..,..,..,..,..,..
